2025-12-28 22:54:47.500 | INFO     | utils.logger_config:setup_logger:92 | Logger configured: ingest
2025-12-28 22:54:47.501 | INFO     | utils.logger_config:setup_logger:93 | Log file: logs/ingest_20251228.log
2025-12-28 22:54:47.501 | INFO     | utils.logger_config:setup_logger:94 | Error log file: logs/errors_20251228.log
2025-12-28 22:54:47.501 | INFO     | utils.logger_config:setup_logger:95 | Log level: INFO
2025-12-28 22:54:47.501 | INFO     | __main__:main:656 | ============================================================
2025-12-28 22:54:47.501 | INFO     | __main__:main:657 | EDGAR Data Ingestion
2025-12-28 22:54:47.501 | INFO     | __main__:main:658 | ============================================================
2025-12-28 22:54:47.501 | INFO     | __main__:main:659 | Ticker: AAPL
2025-12-28 22:54:47.501 | INFO     | __main__:main:660 | Form Type: 10-K
2025-12-28 22:54:47.501 | INFO     | utils.neo4j_client:__init__:55 | Initializing Neo4j client: bolt://localhost:7687 (user: neo4j)
2025-12-28 22:54:47.646 | INFO     | utils.edgar_client:_initialize_client:56 | Set EDGAR identity: rajarn56@outlook.com
2025-12-28 22:54:47.646 | INFO     | utils.edgar_client:_initialize_client:62 | Successfully imported edgartools library
2025-12-28 22:54:47.696 | INFO     | utils.embedding_generator:__init__:60 | EmbeddingGenerator initialized: provider=lmstudio, model=text-embedding-nomic-embed-text-v1.5
2025-12-28 22:54:47.696 | INFO     | utils.embedding_generator:__init__:62 | LMStudio API base: http://localhost:1234/v1
2025-12-28 22:54:47.715 | INFO     | utils.neo4j_client:connect:70 | Successfully connected to Neo4j
2025-12-28 22:54:47.722 | INFO     | utils.neo4j_client:verify_connectivity:327 | Neo4j connectivity verified
2025-12-28 22:54:47.722 | INFO     | __main__:ingest_filing:545 | Ingesting filing for AAPL (10-K)...
2025-12-28 22:54:47.722 | INFO     | __main__:ingest_filing:548 | Retrieving EDGAR data...
2025-12-28 22:54:49.223 | INFO     | utils.edgar_client:get_company_by_ticker:117 | Fetched company data for AAPL: Apple Inc.
2025-12-28 22:54:49.574 | INFO     | utils.form_registry:_load_config:41 | Loaded 21 form configurations from /Users/rajarn/Learn-Agentic/edgar-poc/edgar-graphdb/scripts/config/form_config.yaml
2025-12-28 22:54:50.894 | INFO     | utils.extraction_strategies:extract_sections:106 | Extracted 1: Business (16054 chars)
2025-12-28 22:54:50.937 | INFO     | utils.extraction_strategies:extract_sections:106 | Extracted 1A: Risk Factors (50000 chars)
2025-12-28 22:54:50.984 | INFO     | utils.extraction_strategies:extract_sections:106 | Extracted 7: Management's Discussion and Analysis (17999 chars)
2025-12-28 22:54:50.984 | INFO     | utils.edgar_client:get_filing:232 | Extracted 3 items using structured_object strategy
2025-12-28 22:54:50.984 | INFO     | utils.edgar_client:get_filing:252 | Extracted 3 items/sections from filing
2025-12-28 22:54:50.984 | INFO     | utils.edgar_client:get_filing:268 | Fetched filing data for AAPL 10-K: 0000320193-25-000079
2025-12-28 22:54:50.984 | INFO     | __main__:ingest_filing:555 | Transforming data to graph format...
2025-12-28 22:54:50.984 | WARNING  | utils.data_transformer:_transform_filing:265 | Period end date is missing - will be set to null in database
2025-12-28 22:54:51.050 | INFO     | __main__:ingest_filing:594 | Creating company node...
2025-12-28 22:54:51.067 | INFO     | __main__:create_company_node:98 | Created/updated Company node: 0000320193 (Apple Inc.)
2025-12-28 22:54:51.067 | INFO     | __main__:ingest_filing:600 | Creating filing node...
2025-12-28 22:54:51.098 | INFO     | __main__:create_filing_node:213 | Created/updated Filing node: 0000320193-25-000079
2025-12-28 22:54:51.098 | INFO     | __main__:ingest_filing:609 | Creating 3 sections...
2025-12-28 22:54:51.128 | INFO     | __main__:create_chunk_nodes:399 | Creating 17 chunk nodes for section 0000320193-25-000079_Item1...
2025-12-28 22:54:51.128 | INFO     | __main__:create_chunk_nodes:419 | Generating embeddings...
2025-12-28 22:54:51.514 | INFO     | utils.embedding_generator:generate_embeddings_batch:181 | Generating embeddings: 10/17
2025-12-28 22:54:52.002 | INFO     | __main__:create_chunk_nodes:531 | Created 10/17 chunks...
2025-12-28 22:54:52.094 | INFO     | __main__:create_chunk_nodes:399 | Creating 13 chunk nodes for section 0000320193-25-000079_Item1A...
2025-12-28 22:54:52.095 | INFO     | __main__:create_chunk_nodes:419 | Generating embeddings...
2025-12-28 22:54:52.436 | INFO     | utils.embedding_generator:generate_embeddings_batch:181 | Generating embeddings: 10/13
2025-12-28 22:54:52.696 | INFO     | __main__:create_chunk_nodes:531 | Created 10/13 chunks...
2025-12-28 22:54:52.735 | INFO     | __main__:create_chunk_nodes:399 | Creating 7 chunk nodes for section 0000320193-25-000079_Item7...
2025-12-28 22:54:52.735 | INFO     | __main__:create_chunk_nodes:419 | Generating embeddings...
2025-12-28 22:54:53.132 | INFO     | __main__:ingest_filing:641 | Successfully ingested filing 0000320193-25-000079
2025-12-28 22:54:53.133 | INFO     | __main__:main:690 | ============================================================
2025-12-28 22:54:53.133 | INFO     | __main__:main:691 | Ingestion completed successfully!
2025-12-28 22:54:53.133 | INFO     | __main__:main:692 | ============================================================
2025-12-28 22:54:53.133 | INFO     | utils.neo4j_client:close:79 | Neo4j connection closed
2025-12-28 22:54:54.308 | INFO     | utils.logger_config:setup_logger:92 | Logger configured: ingest
2025-12-28 22:54:54.309 | INFO     | utils.logger_config:setup_logger:93 | Log file: logs/ingest_20251228.log
2025-12-28 22:54:54.309 | INFO     | utils.logger_config:setup_logger:94 | Error log file: logs/errors_20251228.log
2025-12-28 22:54:54.309 | INFO     | utils.logger_config:setup_logger:95 | Log level: INFO
2025-12-28 22:54:54.309 | INFO     | __main__:main:656 | ============================================================
2025-12-28 22:54:54.309 | INFO     | __main__:main:657 | EDGAR Data Ingestion
2025-12-28 22:54:54.309 | INFO     | __main__:main:658 | ============================================================
2025-12-28 22:54:54.309 | INFO     | __main__:main:659 | Ticker: AAPL
2025-12-28 22:54:54.309 | INFO     | __main__:main:660 | Form Type: 10-Q
2025-12-28 22:54:54.309 | INFO     | utils.neo4j_client:__init__:55 | Initializing Neo4j client: bolt://localhost:7687 (user: neo4j)
2025-12-28 22:54:54.446 | INFO     | utils.edgar_client:_initialize_client:56 | Set EDGAR identity: rajarn56@outlook.com
2025-12-28 22:54:54.446 | INFO     | utils.edgar_client:_initialize_client:62 | Successfully imported edgartools library
2025-12-28 22:54:54.496 | INFO     | utils.embedding_generator:__init__:60 | EmbeddingGenerator initialized: provider=lmstudio, model=text-embedding-nomic-embed-text-v1.5
2025-12-28 22:54:54.496 | INFO     | utils.embedding_generator:__init__:62 | LMStudio API base: http://localhost:1234/v1
2025-12-28 22:54:54.506 | INFO     | utils.neo4j_client:connect:70 | Successfully connected to Neo4j
2025-12-28 22:54:54.507 | INFO     | utils.neo4j_client:verify_connectivity:327 | Neo4j connectivity verified
2025-12-28 22:54:54.507 | INFO     | __main__:ingest_filing:545 | Ingesting filing for AAPL (10-Q)...
2025-12-28 22:54:54.508 | INFO     | __main__:ingest_filing:548 | Retrieving EDGAR data...
2025-12-28 22:54:55.795 | INFO     | utils.edgar_client:get_company_by_ticker:117 | Fetched company data for AAPL: Apple Inc.
2025-12-28 22:54:56.116 | INFO     | utils.form_registry:_load_config:41 | Loaded 21 form configurations from /Users/rajarn/Learn-Agentic/edgar-poc/edgar-graphdb/scripts/config/form_config.yaml
2025-12-28 22:54:56.142 | INFO     | utils.edgar_client:_extract_filing_items:386 | Attempting to convert filing to structured object using obj() method...
2025-12-28 22:54:56.142 | INFO     | utils.edgar_client:_extract_filing_items:389 | Successfully converted to structured object: TenQ
2025-12-28 22:54:56.142 | WARNING  | utils.edgar_client:_extract_filing_items:395 | Structured object conversion succeeded but no items extracted
2025-12-28 22:54:56.221 | WARNING  | utils.edgar_client:_extract_filing_items:456 | Could not extract items from filing using any method
2025-12-28 22:54:56.221 | WARNING  | utils.edgar_client:get_filing:256 | No items extracted from filing. Check debug logs for details.
2025-12-28 22:54:56.221 | INFO     | utils.edgar_client:get_filing:268 | Fetched filing data for AAPL 10-Q: 0000320193-25-000073
2025-12-28 22:54:56.222 | INFO     | __main__:ingest_filing:555 | Transforming data to graph format...
2025-12-28 22:54:56.222 | WARNING  | utils.data_transformer:_transform_filing:265 | Period end date is missing - will be set to null in database
2025-12-28 22:54:56.227 | INFO     | __main__:ingest_filing:594 | Creating company node...
2025-12-28 22:54:56.232 | INFO     | __main__:create_company_node:98 | Created/updated Company node: 0000320193 (Apple Inc.)
